,Open,High,Low,Close
5882,6483.5,6483.5,6483.5,6483.5
5883,6484.0,6484.0,6484.0,6484.0
5884,6484.0,6484.0,6484.0,6484.0
5885,6484.0,6484.0,6484.0,6484.0
5886,6484.0,6484.0,6484.0,6484.0
5887,6483.5,6483.5,6483.5,6483.5
5888,6484.0,6484.0,6484.0,6484.0
5889,6484.0,6484.0,6484.0,6484.0
5890,6483.5,6483.5,6483.5,6483.5
5891,6484.0,6484.0,6484.0,6484.0
5892,6484.0,6484.0,6484.0,6484.0
5893,6483.5,6483.5,6483.5,6483.5
5894,6483.5,6483.5,6483.5,6483.5
5895,6484.0,6484.0,6484.0,6484.0
5896,6484.0,6484.0,6484.0,6484.0
5897,6484.0,6484.0,6484.0,6484.0
5898,6484.0,6484.0,6484.0,6484.0
5899,6483.5,6483.5,6483.5,6483.5
5900,6484.0,6484.0,6484.0,6484.0
5901,6484.0,6484.0,6484.0,6484.0
5902,6483.5,6483.5,6483.5,6483.5
5903,6483.5,6483.5,6483.5,6483.5
5904,6484.0,6484.0,6484.0,6484.0
5905,6484.0,6484.0,6484.0,6484.0
5906,6483.5,6483.5,6483.5,6483.5
5907,6484.0,6484.0,6484.0,6484.0
5908,6483.5,6483.5,6483.5,6483.5
5909,6484.0,6484.0,6484.0,6484.0
5910,6484.0,6484.0,6484.0,6484.0
5911,6484.0,6484.0,6484.0,6484.0
5912,6484.0,6484.0,6484.0,6484.0
5913,6484.0,6484.0,6484.0,6484.0
5914,6483.5,6483.5,6483.5,6483.5
5915,6484.0,6484.0,6484.0,6484.0
5916,6484.0,6484.0,6484.0,6484.0
5917,6484.0,6484.0,6484.0,6484.0
5918,6484.0,6484.0,6484.0,6484.0
5919,6484.0,6484.0,6484.0,6484.0
5920,6484.0,6484.0,6484.0,6484.0
5921,6484.0,6484.0,6484.0,6484.0
5922,6484.0,6484.0,6484.0,6484.0
5923,6484.0,6484.0,6484.0,6484.0
5924,6484.5,6484.5,6484.5,6484.5
5925,6485.0,6485.0,6485.0,6485.0
5926,6485.0,6485.0,6485.0,6485.0
5927,6485.0,6485.0,6485.0,6485.0
5928,6485.0,6485.0,6485.0,6485.0
5929,6485.0,6485.0,6485.0,6485.0
5930,6484.5,6484.5,6484.5,6484.5
5931,6484.5,6484.5,6484.5,6484.5
5932,6485.0,6485.0,6485.0,6485.0
5933,6484.5,6484.5,6484.5,6484.5
5934,6485.0,6485.0,6485.0,6485.0
5935,6485.0,6485.0,6485.0,6485.0
5936,6485.5,6485.5,6485.5,6485.5
5937,6485.0,6485.0,6485.0,6485.0
5938,6485.5,6485.5,6485.5,6485.5
5939,6485.5,6485.5,6485.5,6485.5
5940,6485.5,6485.5,6485.5,6485.5
5941,6485.5,6485.5,6485.5,6485.5
5942,6485.5,6485.5,6485.5,6485.5
5943,6485.5,6485.5,6485.5,6485.5
5944,6485.5,6485.5,6485.5,6485.5
5945,6485.0,6485.0,6485.0,6485.0
5946,6485.5,6485.5,6485.5,6485.5
5947,6485.5,6485.5,6485.5,6485.5
5948,6488.0,6488.0,6488.0,6488.0
5949,6489.5,6489.5,6489.5,6489.5
5950,6489.5,6489.5,6489.5,6489.5
5951,6489.0,6489.0,6489.0,6489.0
5952,6489.0,6489.0,6489.0,6489.0
5953,6489.5,6489.5,6489.5,6489.5
5954,6489.5,6489.5,6489.5,6489.5
5955,6491.5,6491.5,6491.5,6491.5
5956,6491.5,6491.5,6491.5,6491.5
5957,6491.5,6491.5,6491.5,6491.5
5958,6491.5,6491.5,6491.5,6491.5
5959,6491.0,6491.0,6491.0,6491.0
5960,6491.5,6491.5,6491.5,6491.5
5961,6491.5,6491.5,6491.5,6491.5
5962,6491.5,6491.5,6491.5,6491.5
5963,6491.5,6491.5,6491.5,6491.5
5964,6491.5,6491.5,6491.5,6491.5
5965,6491.5,6491.5,6491.5,6491.5
5966,6491.5,6491.5,6491.5,6491.5
5967,6491.5,6491.5,6491.5,6491.5
5968,6493.0,6493.0,6493.0,6493.0
5969,6493.0,6493.0,6493.0,6493.0
5970,6493.5,6493.5,6493.5,6493.5
5971,6493.0,6493.0,6493.0,6493.0
5972,6493.5,6493.5,6493.5,6493.5
5973,6493.0,6493.0,6493.0,6493.0
5974,6493.5,6493.5,6493.5,6493.5
5975,6493.0,6493.0,6493.0,6493.0
5976,6493.5,6493.5,6493.5,6493.5
5977,6493.0,6493.0,6493.0,6493.0
5978,6493.5,6493.5,6493.5,6493.5
5979,6493.0,6493.0,6493.0,6493.0
5980,6493.0,6493.0,6493.0,6493.0
5981,6493.5,6493.5,6493.5,6493.5
5982,6493.5,6493.5,6493.5,6493.5
5983,6493.5,6493.5,6493.5,6493.5
5984,6493.0,6493.0,6493.0,6493.0
5985,6493.5,6493.5,6493.5,6493.5
5986,6493.5,6493.5,6493.5,6493.5
5987,6493.5,6493.5,6493.5,6493.5
5988,6493.0,6493.0,6493.0,6493.0
5989,6493.0,6493.0,6493.0,6493.0
5990,6493.5,6493.5,6493.5,6493.5
5991,6493.5,6493.5,6493.5,6493.5
5992,6493.5,6493.5,6493.5,6493.5
5993,6493.0,6493.0,6493.0,6493.0
5994,6493.5,6493.5,6493.5,6493.5
5995,6493.0,6493.0,6493.0,6493.0
5996,6493.0,6493.0,6493.0,6493.0
5997,6493.0,6493.0,6493.0,6493.0
5998,6493.5,6493.5,6493.5,6493.5
5999,6493.5,6493.5,6493.5,6493.5
6000,6493.5,6493.5,6493.5,6493.5
6001,6493.0,6493.0,6493.0,6493.0
6002,6493.5,6493.5,6493.5,6493.5
6003,6493.0,6493.0,6493.0,6493.0
6004,6493.5,6493.5,6493.5,6493.5
6005,6493.5,6493.5,6493.5,6493.5
6006,6493.5,6493.5,6493.5,6493.5
6007,6493.5,6493.5,6493.5,6493.5
6008,6493.0,6493.0,6493.0,6493.0
6009,6493.5,6493.5,6493.5,6493.5
6010,6493.5,6493.5,6493.5,6493.5
6011,6493.5,6493.5,6493.5,6493.5
6012,6493.5,6493.5,6493.5,6493.5
6013,6493.5,6493.5,6493.5,6493.5
6014,6493.0,6493.0,6493.0,6493.0
6015,6493.0,6493.0,6493.0,6493.0
6016,6493.0,6493.0,6493.0,6493.0
6017,6493.0,6493.0,6493.0,6493.0
6018,6493.5,6493.5,6493.5,6493.5
6019,6493.0,6493.0,6493.0,6493.0
6020,6493.5,6493.5,6493.5,6493.5
6021,6493.0,6493.0,6493.0,6493.0
6022,6493.5,6493.5,6493.5,6493.5
6023,6493.5,6493.5,6493.5,6493.5
6024,6493.5,6493.5,6493.5,6493.5
6025,6493.5,6493.5,6493.5,6493.5
6026,6493.5,6493.5,6493.5,6493.5
6027,6493.0,6493.0,6493.0,6493.0
6028,6493.5,6493.5,6493.5,6493.5
6029,6493.5,6493.5,6493.5,6493.5
6030,6493.5,6493.5,6493.5,6493.5
6031,6493.5,6493.5,6493.5,6493.5
6032,6493.5,6493.5,6493.5,6493.5
6033,6493.0,6493.0,6493.0,6493.0
6034,6493.5,6493.5,6493.5,6493.5
6035,6493.5,6493.5,6493.5,6493.5
6036,6493.0,6493.0,6493.0,6493.0
6037,6493.5,6493.5,6493.5,6493.5
6038,6493.5,6493.5,6493.5,6493.5
6039,6493.0,6493.0,6493.0,6493.0
6040,6493.5,6493.5,6493.5,6493.5
6041,6493.5,6493.5,6493.5,6493.5
6042,6493.5,6493.5,6493.5,6493.5
6043,6493.5,6493.5,6493.5,6493.5
6044,6493.0,6493.0,6493.0,6493.0
6045,6493.5,6493.5,6493.5,6493.5
6046,6493.5,6493.5,6493.5,6493.5
6047,6493.5,6493.5,6493.5,6493.5
6048,6493.5,6493.5,6493.5,6493.5
6049,6493.5,6493.5,6493.5,6493.5
6050,6493.5,6493.5,6493.5,6493.5
6051,6493.5,6493.5,6493.5,6493.5
6052,6493.0,6493.0,6493.0,6493.0
6053,6493.5,6493.5,6493.5,6493.5
6054,6494.0,6494.0,6494.0,6494.0
6055,6494.0,6494.0,6494.0,6494.0
6056,6494.0,6494.0,6494.0,6494.0
6057,6494.0,6494.0,6494.0,6494.0
6058,6494.0,6494.0,6494.0,6494.0
6059,6493.5,6493.5,6493.5,6493.5
6060,6493.5,6493.5,6493.5,6493.5
6061,6494.0,6494.0,6494.0,6494.0
6062,6494.0,6494.0,6494.0,6494.0
6063,6493.5,6493.5,6493.5,6493.5
6064,6494.0,6494.0,6494.0,6494.0
6065,6494.0,6494.0,6494.0,6494.0
6066,6493.5,6493.5,6493.5,6493.5
6067,6493.5,6493.5,6493.5,6493.5
6068,6494.0,6494.0,6494.0,6494.0
6069,6494.0,6494.0,6494.0,6494.0
6070,6493.5,6493.5,6493.5,6493.5
6071,6493.5,6493.5,6493.5,6493.5
6072,6494.0,6494.0,6494.0,6494.0
6073,6494.0,6494.0,6494.0,6494.0
6074,6494.0,6494.0,6494.0,6494.0
6075,6494.0,6494.0,6494.0,6494.0
6076,6493.5,6493.5,6493.5,6493.5
6077,6494.0,6494.0,6494.0,6494.0
6078,6494.0,6494.0,6494.0,6494.0
6079,6493.5,6493.5,6493.5,6493.5
6080,6494.0,6494.0,6494.0,6494.0
6081,6494.0,6494.0,6494.0,6494.0
6082,6494.0,6494.0,6494.0,6494.0
6083,6494.0,6494.0,6494.0,6494.0
6084,6494.0,6494.0,6494.0,6494.0
6085,6493.5,6493.5,6493.5,6493.5
6086,6494.0,6494.0,6494.0,6494.0
6087,6494.0,6494.0,6494.0,6494.0
6088,6494.0,6494.0,6494.0,6494.0
6089,6494.0,6494.0,6494.0,6494.0
6090,6494.0,6494.0,6494.0,6494.0
6091,6493.5,6493.5,6493.5,6493.5
6092,6493.5,6493.5,6493.5,6493.5
6093,6494.0,6494.0,6494.0,6494.0
6094,6494.0,6494.0,6494.0,6494.0
6095,6494.0,6494.0,6494.0,6494.0
6096,6493.5,6493.5,6493.5,6493.5
6097,6494.0,6494.0,6494.0,6494.0
6098,6494.0,6494.0,6494.0,6494.0
6099,6493.5,6493.5,6493.5,6493.5
6100,6494.0,6494.0,6494.0,6494.0
6101,6493.5,6493.5,6493.5,6493.5
6102,6493.5,6493.5,6493.5,6493.5
6103,6494.0,6494.0,6494.0,6494.0
6104,6494.0,6494.0,6494.0,6494.0
6105,6494.0,6494.0,6494.0,6494.0
6106,6493.5,6493.5,6493.5,6493.5
6107,6493.5,6493.5,6493.5,6493.5
6108,6494.0,6494.0,6494.0,6494.0
6109,6494.0,6494.0,6494.0,6494.0
6110,6494.0,6494.0,6494.0,6494.0
6111,6494.0,6494.0,6494.0,6494.0
6112,6493.5,6493.5,6493.5,6493.5
6113,6494.0,6494.0,6494.0,6494.0
6114,6494.0,6494.0,6494.0,6494.0
6115,6494.0,6494.0,6494.0,6494.0
6116,6493.5,6493.5,6493.5,6493.5
6117,6493.5,6493.5,6493.5,6493.5
6118,6494.5,6494.5,6494.5,6494.5
6119,6494.5,6494.5,6494.5,6494.5
6120,6494.5,6494.5,6494.5,6494.5
6121,6494.5,6494.5,6494.5,6494.5
6122,6494.5,6494.5,6494.5,6494.5
6123,6494.5,6494.5,6494.5,6494.5
6124,6494.5,6494.5,6494.5,6494.5
6125,6494.0,6494.0,6494.0,6494.0
6126,6494.5,6494.5,6494.5,6494.5
6127,6494.5,6494.5,6494.5,6494.5
6128,6494.5,6494.5,6494.5,6494.5
6129,6494.5,6494.5,6494.5,6494.5
6130,6494.5,6494.5,6494.5,6494.5
6131,6494.0,6494.0,6494.0,6494.0
6132,6494.5,6494.5,6494.5,6494.5
6133,6494.5,6494.5,6494.5,6494.5
6134,6494.5,6494.5,6494.5,6494.5
6135,6495.0,6495.0,6495.0,6495.0
6136,6495.0,6495.0,6495.0,6495.0
6137,6495.0,6495.0,6495.0,6495.0
6138,6495.0,6495.0,6495.0,6495.0
6139,6495.0,6495.0,6495.0,6495.0
6140,6494.5,6494.5,6494.5,6494.5
6141,6495.0,6495.0,6495.0,6495.0
6142,6495.0,6495.0,6495.0,6495.0
6143,6495.0,6495.0,6495.0,6495.0
6144,6495.0,6495.0,6495.0,6495.0
6145,6494.5,6494.5,6494.5,6494.5
6146,6495.0,6495.0,6495.0,6495.0
6147,6495.0,6495.0,6495.0,6495.0
6148,6494.5,6494.5,6494.5,6494.5
6149,6495.0,6495.0,6495.0,6495.0
6150,6495.0,6495.0,6495.0,6495.0
6151,6495.0,6495.0,6495.0,6495.0
6152,6495.0,6495.0,6495.0,6495.0
6153,6495.0,6495.0,6495.0,6495.0
6154,6495.0,6495.0,6495.0,6495.0
6155,6495.0,6495.0,6495.0,6495.0
6156,6494.5,6494.5,6494.5,6494.5
6157,6495.0,6495.0,6495.0,6495.0
6158,6495.5,6495.5,6495.5,6495.5
6159,6495.0,6495.0,6495.0,6495.0
6160,6495.5,6495.5,6495.5,6495.5
6161,6495.5,6495.5,6495.5,6495.5
6162,6496.0,6496.0,6496.0,6496.0
6163,6495.5,6495.5,6495.5,6495.5
6164,6495.5,6495.5,6495.5,6495.5
6165,6495.5,6495.5,6495.5,6495.5
6166,6496.0,6496.0,6496.0,6496.0
6167,6497.0,6497.0,6497.0,6497.0
6168,6497.0,6497.0,6497.0,6497.0
6169,6496.5,6496.5,6496.5,6496.5
6170,6497.0,6497.0,6497.0,6497.0
6171,6497.0,6497.0,6497.0,6497.0
6172,6496.5,6496.5,6496.5,6496.5
6173,6497.0,6497.0,6497.0,6497.0
6174,6497.0,6497.0,6497.0,6497.0
6175,6496.5,6496.5,6496.5,6496.5
6176,6497.0,6497.0,6497.0,6497.0
6177,6496.5,6496.5,6496.5,6496.5
6178,6496.0,6496.0,6496.0,6496.0
6179,6495.5,6495.5,6495.5,6495.5
6180,6495.5,6495.5,6495.5,6495.5
6181,6495.5,6495.5,6495.5,6495.5
6182,6494.5,6494.5,6494.5,6494.5
6183,6494.0,6494.0,6494.0,6494.0
6184,6494.0,6494.0,6494.0,6494.0
6185,6494.0,6494.0,6494.0,6494.0
6186,6494.0,6494.0,6494.0,6494.0
6187,6494.0,6494.0,6494.0,6494.0
6188,6494.0,6494.0,6494.0,6494.0
6189,6494.0,6494.0,6494.0,6494.0
6190,6494.0,6494.0,6494.0,6494.0
6191,6494.0,6494.0,6494.0,6494.0
6192,6494.0,6494.0,6494.0,6494.0
6193,6494.0,6494.0,6494.0,6494.0
6194,6494.0,6494.0,6494.0,6494.0
6195,6494.5,6494.5,6494.5,6494.5
6196,6494.0,6494.0,6494.0,6494.0
6197,6493.0,6493.0,6493.0,6493.0
6198,6493.0,6493.0,6493.0,6493.0
6199,6493.0,6493.0,6493.0,6493.0
6200,6492.5,6492.5,6492.5,6492.5
6201,6492.5,6492.5,6492.5,6492.5
6202,6492.5,6492.5,6492.5,6492.5
6203,6492.5,6492.5,6492.5,6492.5
6204,6492.5,6492.5,6492.5,6492.5
6205,6491.5,6491.5,6491.5,6491.5
6206,6491.5,6491.5,6491.5,6491.5
6207,6491.5,6491.5,6491.5,6491.5
6208,6491.5,6491.5,6491.5,6491.5
6209,6491.5,6491.5,6491.5,6491.5
6210,6491.5,6491.5,6491.5,6491.5
6211,6492.0,6492.0,6492.0,6492.0
6212,6491.5,6491.5,6491.5,6491.5
6213,6492.0,6492.0,6492.0,6492.0
6214,6491.5,6491.5,6491.5,6491.5
6215,6491.5,6491.5,6491.5,6491.5
6216,6491.5,6491.5,6491.5,6491.5
6217,6491.5,6491.5,6491.5,6491.5
6218,6491.5,6491.5,6491.5,6491.5
6219,6491.5,6491.5,6491.5,6491.5
6220,6491.5,6491.5,6491.5,6491.5
6221,6491.0,6491.0,6491.0,6491.0
6222,6491.0,6491.0,6491.0,6491.0
6223,6490.0,6490.0,6490.0,6490.0
6224,6490.0,6490.0,6490.0,6490.0
6225,6490.0,6490.0,6490.0,6490.0
6226,6490.0,6490.0,6490.0,6490.0
6227,6490.5,6490.5,6490.5,6490.5
6228,6490.5,6490.5,6490.5,6490.5
6229,6489.5,6489.5,6489.5,6489.5
6230,6489.5,6489.5,6489.5,6489.5
6231,6489.5,6489.5,6489.5,6489.5
6232,6489.5,6489.5,6489.5,6489.5
6233,6489.5,6489.5,6489.5,6489.5
6234,6489.5,6489.5,6489.5,6489.5
6235,6489.5,6489.5,6489.5,6489.5
6236,6490.0,6490.0,6490.0,6490.0
6237,6489.5,6489.5,6489.5,6489.5
6238,6489.5,6489.5,6489.5,6489.5
6239,6489.5,6489.5,6489.5,6489.5
6240,6489.5,6489.5,6489.5,6489.5
6241,6489.5,6489.5,6489.5,6489.5
6242,6489.5,6489.5,6489.5,6489.5
6243,6489.5,6489.5,6489.5,6489.5
6244,6489.5,6489.5,6489.5,6489.5
6245,6489.5,6489.5,6489.5,6489.5
6246,6490.0,6490.0,6490.0,6490.0
6247,6489.5,6489.5,6489.5,6489.5
6248,6490.0,6490.0,6490.0,6490.0
6249,6489.5,6489.5,6489.5,6489.5
6250,6489.5,6489.5,6489.5,6489.5
6251,6490.0,6490.0,6490.0,6490.0
6252,6490.0,6490.0,6490.0,6490.0
6253,6489.5,6489.5,6489.5,6489.5
6254,6489.5,6489.5,6489.5,6489.5
6255,6490.0,6490.0,6490.0,6490.0
6256,6489.5,6489.5,6489.5,6489.5
6257,6489.5,6489.5,6489.5,6489.5
6258,6489.5,6489.5,6489.5,6489.5
6259,6490.0,6490.0,6490.0,6490.0
6260,6489.5,6489.5,6489.5,6489.5
6261,6490.0,6490.0,6490.0,6490.0
6262,6489.5,6489.5,6489.5,6489.5
6263,6490.0,6490.0,6490.0,6490.0
6264,6490.0,6490.0,6490.0,6490.0
6265,6489.5,6489.5,6489.5,6489.5
6266,6489.5,6489.5,6489.5,6489.5
6267,6490.0,6490.0,6490.0,6490.0
6268,6489.5,6489.5,6489.5,6489.5
6269,6489.5,6489.5,6489.5,6489.5
6270,6490.0,6490.0,6490.0,6490.0
6271,6489.5,6489.5,6489.5,6489.5
6272,6489.5,6489.5,6489.5,6489.5
6273,6489.5,6489.5,6489.5,6489.5
6274,6490.0,6490.0,6490.0,6490.0
6275,6490.0,6490.0,6490.0,6490.0
6276,6489.5,6489.5,6489.5,6489.5
6277,6489.5,6489.5,6489.5,6489.5
6278,6490.0,6490.0,6490.0,6490.0
6279,6490.0,6490.0,6490.0,6490.0
6280,6490.0,6490.0,6490.0,6490.0
6281,6490.0,6490.0,6490.0,6490.0
6282,6490.0,6490.0,6490.0,6490.0
6283,6489.5,6489.5,6489.5,6489.5
6284,6490.0,6490.0,6490.0,6490.0
6285,6490.0,6490.0,6490.0,6490.0
6286,6490.0,6490.0,6490.0,6490.0
6287,6490.0,6490.0,6490.0,6490.0
6288,6490.0,6490.0,6490.0,6490.0
6289,6490.0,6490.0,6490.0,6490.0
6290,6490.0,6490.0,6490.0,6490.0
6291,6489.5,6489.5,6489.5,6489.5
6292,6489.5,6489.5,6489.5,6489.5
6293,6489.5,6489.5,6489.5,6489.5
6294,6489.5,6489.5,6489.5,6489.5
6295,6490.0,6490.0,6490.0,6490.0
6296,6489.5,6489.5,6489.5,6489.5
6297,6490.0,6490.0,6490.0,6490.0
6298,6490.0,6490.0,6490.0,6490.0
6299,6489.5,6489.5,6489.5,6489.5
6300,6489.5,6489.5,6489.5,6489.5
6301,6490.0,6490.0,6490.0,6490.0
6302,6490.0,6490.0,6490.0,6490.0
6303,6490.0,6490.0,6490.0,6490.0
6304,6489.5,6489.5,6489.5,6489.5
6305,6489.5,6489.5,6489.5,6489.5
6306,6490.0,6490.0,6490.0,6490.0
6307,6490.0,6490.0,6490.0,6490.0
6308,6489.5,6489.5,6489.5,6489.5
6309,6490.0,6490.0,6490.0,6490.0
6310,6490.0,6490.0,6490.0,6490.0
6311,6490.0,6490.0,6490.0,6490.0
6312,6490.0,6490.0,6490.0,6490.0
6313,6490.0,6490.0,6490.0,6490.0
6314,6489.5,6489.5,6489.5,6489.5
6315,6489.5,6489.5,6489.5,6489.5
6316,6489.5,6489.5,6489.5,6489.5
6317,6489.5,6489.5,6489.5,6489.5
6318,6489.5,6489.5,6489.5,6489.5
6319,6490.0,6490.0,6490.0,6490.0
6320,6489.5,6489.5,6489.5,6489.5
6321,6489.5,6489.5,6489.5,6489.5
6322,6489.5,6489.5,6489.5,6489.5
6323,6489.5,6489.5,6489.5,6489.5
6324,6489.5,6489.5,6489.5,6489.5
6325,6490.0,6490.0,6490.0,6490.0
6326,6490.0,6490.0,6490.0,6490.0
6327,6490.0,6490.0,6490.0,6490.0
6328,6489.5,6489.5,6489.5,6489.5
6329,6489.5,6489.5,6489.5,6489.5
6330,6489.5,6489.5,6489.5,6489.5
6331,6489.5,6489.5,6489.5,6489.5
6332,6489.0,6489.0,6489.0,6489.0
6333,6489.0,6489.0,6489.0,6489.0
6334,6489.0,6489.0,6489.0,6489.0
6335,6489.5,6489.5,6489.5,6489.5
6336,6489.0,6489.0,6489.0,6489.0
6337,6489.0,6489.0,6489.0,6489.0
6338,6489.0,6489.0,6489.0,6489.0
6339,6489.0,6489.0,6489.0,6489.0
6340,6489.0,6489.0,6489.0,6489.0
6341,6488.5,6488.5,6488.5,6488.5
6342,6489.0,6489.0,6489.0,6489.0
6343,6488.5,6488.5,6488.5,6488.5
6344,6488.0,6488.0,6488.0,6488.0
6345,6488.5,6488.5,6488.5,6488.5
6346,6488.5,6488.5,6488.5,6488.5
6347,6488.0,6488.0,6488.0,6488.0
6348,6488.0,6488.0,6488.0,6488.0
6349,6488.0,6488.0,6488.0,6488.0
6350,6487.5,6487.5,6487.5,6487.5
6351,6487.0,6487.0,6487.0,6487.0
6352,6487.0,6487.0,6487.0,6487.0
6353,6486.0,6486.0,6486.0,6486.0
6354,6486.0,6486.0,6486.0,6486.0
6355,6485.5,6485.5,6485.5,6485.5
6356,6486.0,6486.0,6486.0,6486.0
6357,6486.0,6486.0,6486.0,6486.0
6358,6485.5,6485.5,6485.5,6485.5
6359,6486.0,6486.0,6486.0,6486.0
6360,6485.5,6485.5,6485.5,6485.5
6361,6486.0,6486.0,6486.0,6486.0
6362,6486.0,6486.0,6486.0,6486.0
6363,6485.5,6485.5,6485.5,6485.5
6364,6486.0,6486.0,6486.0,6486.0
6365,6485.5,6485.5,6485.5,6485.5
6366,6485.5,6485.5,6485.5,6485.5
6367,6485.5,6485.5,6485.5,6485.5
6368,6485.5,6485.5,6485.5,6485.5
6369,6485.5,6485.5,6485.5,6485.5
6370,6485.5,6485.5,6485.5,6485.5
6371,6485.5,6485.5,6485.5,6485.5
6372,6485.5,6485.5,6485.5,6485.5
6373,6485.5,6485.5,6485.5,6485.5
6374,6485.5,6485.5,6485.5,6485.5
6375,6485.5,6485.5,6485.5,6485.5
6376,6485.5,6485.5,6485.5,6485.5
6377,6485.5,6485.5,6485.5,6485.5
6378,6485.5,6485.5,6485.5,6485.5
6379,6485.5,6485.5,6485.5,6485.5
6380,6485.5,6485.5,6485.5,6485.5
6381,6485.5,6485.5,6485.5,6485.5
6382,6485.0,6485.0,6485.0,6485.0
6383,6485.5,6485.5,6485.5,6485.5
6384,6485.0,6485.0,6485.0,6485.0
6385,6485.0,6485.0,6485.0,6485.0
6386,6484.5,6484.5,6484.5,6484.5
6387,6484.0,6484.0,6484.0,6484.0
6388,6484.5,6484.5,6484.5,6484.5
6389,6482.0,6482.0,6482.0,6482.0
6390,6482.0,6482.0,6482.0,6482.0
6391,6482.0,6482.0,6482.0,6482.0
6392,6482.0,6482.0,6482.0,6482.0
6393,6482.0,6482.0,6482.0,6482.0
6394,6476.5,6476.5,6476.5,6476.5
6395,6476.5,6476.5,6476.5,6476.5
6396,6476.0,6476.0,6476.0,6476.0
6397,6476.0,6476.0,6476.0,6476.0
6398,6476.5,6476.5,6476.5,6476.5
6399,6476.5,6476.5,6476.5,6476.5
6400,6476.0,6476.0,6476.0,6476.0
6401,6476.0,6476.0,6476.0,6476.0
6402,6476.0,6476.0,6476.0,6476.0
6403,6476.5,6476.5,6476.5,6476.5
6404,6476.5,6476.5,6476.5,6476.5
6405,6476.5,6476.5,6476.5,6476.5
6406,6476.5,6476.5,6476.5,6476.5
6407,6476.0,6476.0,6476.0,6476.0
6408,6476.5,6476.5,6476.5,6476.5
6409,6476.0,6476.0,6476.0,6476.0
6410,6476.5,6476.5,6476.5,6476.5
6411,6476.0,6476.0,6476.0,6476.0
6412,6476.0,6476.0,6476.0,6476.0
6413,6476.5,6476.5,6476.5,6476.5
6414,6476.5,6476.5,6476.5,6476.5
6415,6477.0,6477.0,6477.0,6477.0
6416,6478.0,6478.0,6478.0,6478.0
6417,6481.5,6481.5,6481.5,6481.5
6418,6482.0,6482.0,6482.0,6482.0
6419,6482.0,6482.0,6482.0,6482.0
6420,6481.5,6481.5,6481.5,6481.5
6421,6482.0,6482.0,6482.0,6482.0
6422,6482.0,6482.0,6482.0,6482.0
6423,6482.0,6482.0,6482.0,6482.0
6424,6482.0,6482.0,6482.0,6482.0
6425,6482.0,6482.0,6482.0,6482.0
6426,6482.0,6482.0,6482.0,6482.0
6427,6481.5,6481.5,6481.5,6481.5
6428,6482.0,6482.0,6482.0,6482.0
6429,6482.0,6482.0,6482.0,6482.0
6430,6482.0,6482.0,6482.0,6482.0
6431,6481.5,6481.5,6481.5,6481.5
6432,6482.0,6482.0,6482.0,6482.0
6433,6481.5,6481.5,6481.5,6481.5
6434,6482.0,6482.0,6482.0,6482.0
6435,6481.5,6481.5,6481.5,6481.5
6436,6482.0,6482.0,6482.0,6482.0
6437,6481.5,6481.5,6481.5,6481.5
6438,6481.5,6481.5,6481.5,6481.5
6439,6481.5,6481.5,6481.5,6481.5
6440,6481.5,6481.5,6481.5,6481.5
6441,6481.5,6481.5,6481.5,6481.5
6442,6481.5,6481.5,6481.5,6481.5
6443,6482.0,6482.0,6482.0,6482.0
6444,6481.5,6481.5,6481.5,6481.5
6445,6482.0,6482.0,6482.0,6482.0
6446,6481.5,6481.5,6481.5,6481.5
6447,6481.5,6481.5,6481.5,6481.5
6448,6482.0,6482.0,6482.0,6482.0
6449,6482.0,6482.0,6482.0,6482.0
6450,6481.5,6481.5,6481.5,6481.5
6451,6481.5,6481.5,6481.5,6481.5
6452,6482.0,6482.0,6482.0,6482.0
6453,6482.0,6482.0,6482.0,6482.0
6454,6481.5,6481.5,6481.5,6481.5
6455,6481.5,6481.5,6481.5,6481.5
6456,6481.5,6481.5,6481.5,6481.5
6457,6481.5,6481.5,6481.5,6481.5
6458,6481.5,6481.5,6481.5,6481.5
6459,6481.5,6481.5,6481.5,6481.5
6460,6481.5,6481.5,6481.5,6481.5
6461,6482.0,6482.0,6482.0,6482.0
6462,6481.0,6481.0,6481.0,6481.0
6463,6481.0,6481.0,6481.0,6481.0
6464,6481.0,6481.0,6481.0,6481.0
6465,6481.0,6481.0,6481.0,6481.0
6466,6480.5,6480.5,6480.5,6480.5
6467,6480.5,6480.5,6480.5,6480.5
6468,6480.5,6480.5,6480.5,6480.5
6469,6481.0,6481.0,6481.0,6481.0
6470,6480.5,6480.5,6480.5,6480.5
6471,6480.5,6480.5,6480.5,6480.5
6472,6480.0,6480.0,6480.0,6480.0
6473,6480.0,6480.0,6480.0,6480.0
6474,6480.0,6480.0,6480.0,6480.0
6475,6480.0,6480.0,6480.0,6480.0
6476,6480.0,6480.0,6480.0,6480.0
6477,6480.0,6480.0,6480.0,6480.0
6478,6480.5,6480.5,6480.5,6480.5
6479,6480.0,6480.0,6480.0,6480.0
6480,6480.0,6480.0,6480.0,6480.0
6481,6480.0,6480.0,6480.0,6480.0
6482,6480.0,6480.0,6480.0,6480.0
6483,6480.0,6480.0,6480.0,6480.0
6484,6480.5,6480.5,6480.5,6480.5
6485,6480.0,6480.0,6480.0,6480.0
6486,6480.0,6480.0,6480.0,6480.0
6487,6480.0,6480.0,6480.0,6480.0
6488,6480.0,6480.0,6480.0,6480.0
6489,6480.0,6480.0,6480.0,6480.0
